Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-09 13:30:30,3949,440,3509,3897
2025-08-09 13:30:45,3946,424,3522,3897
2025-08-09 13:31:35,4008,432,3576,3893
2025-08-09 13:31:50,4017,438,3579,3893
2025-08-09 13:32:05,4014,430,3583,3892
2025-08-09 13:32:20,3985,437,3547,3892
2025-08-09 13:32:35,4003,441,3562,3884
2025-08-09 13:32:50,4043,492,3550,3884
2025-08-09 13:33:05,4055,478,3577,3869
2025-08-09 13:33:20,3987,458,3530,3869
2025-08-09 13:33:35,4059,475,3583,3869
2025-08-09 13:33:50,3979,478,3501,3869
2025-08-09 13:34:06,4061,494,3567,3874
2025-08-09 13:34:21,4069,490,3579,3874
2025-08-09 13:34:36,4107,493,3613,3874
2025-08-09 13:34:51,4079,454,3626,3885
2025-08-09 13:35:06,4104,486,3618,3885
2025-08-09 13:35:21,4093,447,3646,3888
2025-08-09 13:35:36,4082,458,3625,3888
2025-08-09 13:35:51,4085,467,3618,3971
2025-08-09 13:36:41,4121,423,3698,3973
2025-08-09 13:36:56,4162,457,3705,3974
2025-08-09 13:37:11,4159,418,3741,3974
2025-08-09 13:37:26,4207,453,3754,3976
2025-08-09 13:37:41,4211,445,3766,3976
2025-08-09 13:37:56,1242,552,690,3987
2025-08-09 13:38:12,1820,522,1299,3987
2025-08-09 13:38:27,3076,490,2586,3969
2025-08-09 13:38:42,3982,493,3489,3969
2025-08-09 13:38:57,4088,503,3585,3937
2025-08-09 13:39:12,4149,463,3686,3937
2025-08-09 13:39:27,4132,442,3690,3883
2025-08-09 13:39:42,4115,440,3675,3883
2025-08-09 13:39:57,4101,458,3643,3883
2025-08-09 13:40:12,4149,446,3702,3883
2025-08-09 13:40:27,4160,513,3647,3866
2025-08-09 13:40:47,4156,374,3782,3866
2025-08-09 13:41:02,4130,450,3680,3866
2025-08-09 13:41:17,4142,458,3684,3866
2025-08-09 13:41:32,4131,445,3686,3859
2025-08-09 13:41:47,4117,450,3667,3859
2025-08-09 13:42:03,4104,447,3657,3858
2025-08-09 13:42:18,4092,433,3659,3858
2025-08-09 13:42:33,2880,480,2400,3861
2025-08-09 13:42:48,3415,464,2950,3861
2025-08-09 13:43:03,4049,439,3610,3865
2025-08-09 13:43:18,4068,455,3613,3865
2025-08-09 13:43:33,4088,451,3637,3820
2025-08-09 13:43:48,4102,482,3620,3820
2025-08-09 13:44:03,4093,434,3659,3826
2025-08-09 13:44:18,4045,466,3579,3826
2025-08-09 13:44:33,4060,498,3562,3870
2025-08-09 13:44:48,4046,439,3607,3870
2025-08-09 13:45:04,4075,506,3569,3926
2025-08-09 13:45:19,4060,450,3610,3926
2025-08-09 13:45:34,4100,467,3633,3926
2025-08-09 13:45:49,4080,471,3608,3926
2025-08-09 13:46:04,4151,397,3753,3957
2025-08-09 13:46:19,4156,448,3707,3957
2025-08-09 13:46:34,4048,460,3587,3972
2025-08-09 13:46:49,4081,509,3572,3972
2025-08-09 13:47:05,4082,451,3631,3978
2025-08-09 13:47:20,4117,480,3636,3978
2025-08-09 13:47:35,4084,468,3616,3980
2025-08-09 13:47:50,4073,495,3578,3980
2025-08-09 13:48:05,4141,486,3655,4011
2025-08-09 13:48:20,4096,466,3630,4011
2025-08-09 13:48:35,4139,490,3649,4012
2025-08-09 13:48:50,4130,511,3619,4012
2025-08-09 13:49:05,4186,468,3718,4023
2025-08-09 13:49:20,4145,465,3680,4023
2025-08-09 13:49:35,4146,464,3682,4049
2025-08-09 13:49:51,4167,501,3666,4049
2025-08-09 13:50:06,4155,456,3699,4048
2025-08-09 13:50:21,4172,469,3703,4048
2025-08-09 13:50:36,4210,480,3730,4044
2025-08-09 13:50:51,4197,460,3737,4044
2025-08-09 13:51:06,4225,491,3734,4044
2025-08-09 13:51:21,4227,459,3768,4044
2025-08-09 13:51:36,4223,478,3745,4080
2025-08-09 13:51:51,4230,459,3771,4080
2025-08-09 13:52:06,4241,509,3732,4097
2025-08-09 13:52:21,4228,473,3755,4097
2025-08-09 13:52:37,4217,507,3711,4091
2025-08-09 13:52:52,4226,465,3761,4091
2025-08-09 13:53:07,4215,465,3750,4092
2025-08-09 13:53:22,4225,482,3743,4092
2025-08-09 13:53:37,4240,473,3767,4132
2025-08-09 13:53:52,4265,471,3794,4132
2025-08-09 13:54:07,4272,482,3790,4144
2025-08-09 13:54:23,4228,471,3757,4144
2025-08-09 13:54:38,4252,498,3754,4138
2025-08-09 13:54:53,4264,481,3783,4138
2025-08-09 13:55:08,4294,473,3821,4157
2025-08-09 13:55:23,4284,455,3829,4157
2025-08-09 13:55:38,4272,458,3814,4150
2025-08-09 13:55:53,4365,479,3886,4150
2025-08-09 13:56:08,4417,458,3959,4142
2025-08-09 13:56:23,4292,469,3823,4142
2025-08-09 13:56:38,4406,497,3909,4142
2025-08-09 13:56:53,4297,484,3813,4142
2025-08-09 13:57:09,4367,483,3884,4207
2025-08-09 13:57:24,4354,497,3857,4207
2025-08-09 13:57:39,4439,466,3974,4214
2025-08-09 13:57:54,4408,441,3966,4214
2025-08-09 13:58:09,4307,480,3827,4215
2025-08-09 13:58:24,4365,455,3910,4215
2025-08-09 13:58:39,4379,442,3937,4215
2025-08-09 13:58:54,4353,469,3885,4215
2025-08-09 13:59:09,4342,486,3855,4255
2025-08-09 13:59:24,4387,465,3922,4255
2025-08-09 13:59:39,4427,478,3949,4282
2025-08-09 13:59:54,4479,441,4038,4282
2025-08-09 14:00:10,4354,465,3889,4275
2025-08-09 14:00:25,4442,456,3986,4275
2025-08-09 14:00:40,4455,457,3997,4296
2025-08-09 14:00:55,4412,442,3970,4296
2025-08-09 14:01:10,4459,462,3997,4294
2025-08-09 14:01:25,4487,520,3967,4294
2025-08-09 14:01:40,4516,557,3959,4299
2025-08-09 14:01:56,4498,560,3938,4299
2025-08-09 14:02:11,4497,559,3937,4299
2025-08-09 14:02:26,4474,539,3935,4299
2025-08-09 14:02:41,4529,570,3959,4318
2025-08-09 14:02:56,4533,547,3986,4328
2025-08-09 14:03:11,4520,544,3977,4328
2025-08-09 14:03:26,4523,568,3955,4328
2025-08-09 14:03:46,4500,574,3927,4329
2025-08-09 14:04:01,4508,550,3957,4331
2025-08-09 14:04:16,4493,542,3952,4331
2025-08-09 14:04:31,4490,546,3944,4360
2025-08-09 14:04:46,4496,556,3940,4360
2025-08-09 14:05:01,4528,563,3966,4412
2025-08-09 14:05:16,4498,534,3963,4412
2025-08-09 14:05:32,4488,553,3934,4411
2025-08-09 14:05:47,4513,580,3934,4411
2025-08-09 14:06:02,4499,570,3929,4421
2025-08-09 14:06:17,4497,535,3962,4421
2025-08-09 14:06:32,4489,501,3987,4427
2025-08-09 14:06:47,4515,537,3978,4427
2025-08-09 14:07:02,4493,566,3928,4432
2025-08-09 14:07:17,4508,533,3975,4432
2025-08-09 14:07:32,4527,559,3969,4432
2025-08-09 14:07:51,4527,561,3966,4432
2025-08-09 14:08:06,4519,519,4000,4479
2025-08-09 14:08:21,4516,511,4006,4479
2025-08-09 14:08:36,4504,529,3975,4484
2025-08-09 14:08:51,4490,501,3989,4484
2025-08-09 14:09:06,4514,540,3973,4478
2025-08-09 14:09:21,4523,510,4013,4478
2025-08-09 14:09:37,4510,514,3996,4478
2025-08-09 14:09:52,4534,513,4021,4478
2025-08-09 14:10:07,4541,515,4026,4474
2025-08-09 14:10:22,4534,493,4041,4474
2025-08-09 14:10:37,4546,506,4039,4502
2025-08-09 14:10:52,4528,480,4048,4502
2025-08-09 14:11:07,4552,486,4066,4494
2025-08-09 14:11:22,4523,488,4035,4494
2025-08-09 14:11:37,4501,515,3986,4481
2025-08-09 14:11:53,4513,526,3988,4481
2025-08-09 14:12:08,4541,523,4018,4486
2025-08-09 14:12:23,4529,502,4027,4486
2025-08-09 14:12:38,4528,689,3839,4485
2025-08-09 14:12:53,4473,693,3780,4485
2025-08-09 14:13:08,4531,662,3869,4485
2025-08-09 14:13:23,4532,633,3900,4485
2025-08-09 14:13:38,4513,655,3858,4491
2025-08-09 14:13:53,4502,648,3854,4491
2025-08-09 14:14:08,4427,655,3772,4536
2025-08-09 14:14:23,4470,664,3806,4536
2025-08-09 14:14:39,4432,636,3796,4525
2025-08-09 14:14:54,4489,639,3850,4525
2025-08-09 14:15:09,4459,662,3797,4526
2025-08-09 14:15:24,4477,674,3803,4526
2025-08-09 14:15:39,4517,656,3861,4505
2025-08-09 14:15:54,4501,624,3877,4505
2025-08-09 14:16:09,4527,621,3906,4505
2025-08-09 14:16:24,4543,637,3907,4505
2025-08-09 14:17:14,4515,668,3847,4474
2025-08-09 14:17:29,4521,647,3874,4474
2025-08-09 14:17:44,4543,605,3938,4491
2025-08-09 14:17:59,4536,612,3924,4491
2025-08-09 14:18:14,4548,624,3924,4484
2025-08-09 14:18:29,4519,646,3873,4484
2025-08-09 14:18:44,4549,651,3898,4484
2025-08-09 14:18:59,4516,701,3815,4484
2025-08-09 14:19:14,4507,644,3862,4476
2025-08-09 14:19:29,4516,652,3864,4476
2025-08-09 14:19:44,4527,613,3914,4496
2025-08-09 14:20:00,4513,606,3907,4491
2025-08-09 14:20:15,4501,644,3857,4491
2025-08-09 14:20:30,4504,624,3880,4493
2025-08-09 14:20:45,4516,646,3871,4493
2025-08-09 14:21:00,4503,616,3888,4478
2025-08-09 14:21:15,4497,609,3888,4478
2025-08-09 14:21:30,4486,597,3890,4477
2025-08-09 14:21:45,4486,630,3856,4477
2025-08-09 14:22:00,4479,651,3828,4472
2025-08-09 14:22:15,4492,654,3837,4472
2025-08-09 14:22:30,4509,610,3899,4472
2025-08-09 14:22:46,4483,619,3864,4470
2025-08-09 14:23:01,4471,601,3870,4470
2025-08-09 14:23:16,4443,622,3821,4517
2025-08-09 14:23:31,4479,598,3882,4513
2025-08-09 14:23:46,4485,590,3895,4513
2025-08-09 14:24:01,4495,635,3860,4513
2025-08-09 14:24:16,4508,634,3874,4513
2025-08-09 14:24:31,4513,617,3896,4513
2025-08-09 14:24:46,4519,607,3912,4509
2025-08-09 14:25:01,4510,606,3905,4495
2025-08-09 14:25:16,4542,586,3956,4495
2025-08-09 14:25:32,4514,593,3921,4497
2025-08-09 14:25:47,4518,619,3899,4497
2025-08-09 14:26:02,4510,641,3870,4496
2025-08-09 14:26:17,4536,657,3878,4496
2025-08-09 14:26:32,4528,588,3940,4483
2025-08-09 14:26:47,4550,618,3932,4483
2025-08-09 14:27:02,4559,616,3943,4481
2025-08-09 14:27:21,4500,628,3873,4481
2025-08-09 14:27:36,4509,608,3900,4474
2025-08-09 14:27:51,4517,655,3863,4474
2025-08-09 14:28:06,4540,650,3890,4475
2025-08-09 14:28:21,4548,620,3929,4475
2025-08-09 14:28:36,4561,608,3953,4507
2025-08-09 14:28:51,4550,595,3955,4507
2025-08-09 14:29:06,4590,624,3966,4506
2025-08-09 14:29:22,4586,605,3981,4506
2025-08-09 14:29:37,4592,586,4006,4506
2025-08-09 14:29:52,4608,614,3993,4506
2025-08-09 14:30:07,4603,537,4066,4501
2025-08-09 14:30:22,4613,572,4041,4501
2025-08-09 14:30:37,4636,550,4086,4495
2025-08-09 14:30:52,4625,530,4095,4495
2025-08-09 14:31:08,4644,492,4152,4498
2025-08-09 14:31:23,4626,560,4066,4498
2025-08-09 14:31:38,4713,530,4183,4504
2025-08-09 14:31:53,4740,521,4219,4504
2025-08-09 14:32:08,4752,556,4197,4506
2025-08-09 14:32:23,4843,534,4309,4506
2025-08-09 14:32:38,4821,522,4300,4517
2025-08-09 14:32:53,4363,531,3832,4517
2025-08-09 14:33:08,3336,577,2759,4528
2025-08-09 14:33:23,1140,689,451,4528
2025-08-09 14:33:39,1898,642,1256,4507
2025-08-09 14:33:54,1425,659,766,4507
2025-08-09 14:34:09,995,653,342,4421
2025-08-09 14:34:24,1190,671,520,4421
2025-08-09 14:34:39,3813,555,3258,4281
2025-08-09 14:34:54,1732,637,1095,4281
2025-08-09 14:35:09,1160,701,459,4281
2025-08-09 14:35:24,1164,732,432,4281
2025-08-09 14:35:39,1186,693,492,4073
2025-08-09 14:35:54,1370,660,710,4073
2025-08-09 14:36:09,1410,722,689,4040
2025-08-09 14:36:25,1404,687,717,4040
2025-08-09 14:36:40,1390,640,750,3980
2025-08-09 14:36:55,1996,680,1315,3980
2025-08-09 14:37:10,2930,689,2241,3980
2025-08-09 14:37:25,3618,704,2914,3980
2025-08-09 14:37:40,2165,697,1468,3926
2025-08-09 14:37:55,1112,756,355,3926
2025-08-09 14:38:10,896,785,111,3843
2025-08-09 14:38:25,1282,754,527,3843
2025-08-09 14:38:40,1444,744,700,3508
2025-08-09 14:38:56,2228,704,1524,3508
2025-08-09 14:39:11,4687,559,4128,3016
2025-08-09 14:39:26,4772,568,4204,3016
2025-08-09 14:39:41,4779,558,4221,2532
2025-08-09 14:39:56,4778,566,4212,2532
2025-08-09 14:40:11,4738,579,4159,2238
2025-08-09 14:40:26,4735,565,4170,2238
2025-08-09 14:40:41,4694,558,4137,2238
2025-08-09 14:40:56,4652,573,4079,2238
2025-08-09 14:41:11,4665,549,4116,2146
2025-08-09 14:41:26,4645,602,4043,2146
2025-08-09 14:41:42,4597,551,4045,2154
2025-08-09 14:41:57,4601,587,4014,2154
2025-08-09 14:42:12,4580,589,3991,2184
2025-08-09 14:42:27,4570,607,3963,2184
2025-08-09 14:42:42,4540,546,3994,2191
2025-08-09 14:42:57,4534,558,3976,2191
2025-08-09 14:43:12,4527,560,3967,2216
2025-08-09 14:43:27,4518,572,3946,2216
2025-08-09 14:43:42,4503,562,3941,2349
2025-08-09 14:43:57,4495,554,3941,2349
2025-08-09 14:44:12,4482,560,3922,2648
2025-08-09 14:44:28,4480,588,3893,2648
2025-08-09 14:44:43,4460,558,3903,3163
2025-08-09 14:44:58,4381,561,3821,3163
2025-08-09 14:45:13,4469,574,3895,3671
2025-08-09 14:45:28,4474,588,3885,3671
2025-08-09 14:45:43,4493,583,3910,4110
2025-08-09 14:45:58,4439,576,3862,4110
2025-08-09 14:46:13,4469,585,3884,4110
2025-08-09 14:46:28,4507,580,3927,4110
2025-08-09 14:46:43,4450,613,3836,4405
2025-08-09 14:46:58,4473,622,3851,4405
2025-08-09 14:47:13,4469,623,3846,4462
2025-08-09 14:47:29,4444,650,3794,4462
2025-08-09 14:47:44,4474,599,3875,4503
2025-08-09 14:47:59,4489,592,3896,4503
2025-08-09 14:48:14,4498,591,3907,4499
2025-08-09 14:48:29,4451,602,3849,4499
2025-08-09 14:48:44,4477,635,3843,4491
2025-08-09 14:48:59,4411,602,3808,4491
2025-08-09 14:49:14,4392,571,3821,4509
2025-08-09 14:49:29,4426,601,3825,4509
2025-08-09 14:49:44,4414,631,3783,4510
2025-08-09 14:49:59,4435,606,3829,4510
2025-08-09 14:50:15,4388,613,3775,4485
2025-08-09 14:50:30,4435,567,3868,4485
2025-08-09 14:50:45,4474,572,3903,4453
2025-08-09 14:51:00,4414,611,3804,4453
2025-08-09 14:51:15,4410,632,3778,4436
2025-08-09 14:51:30,4396,629,3767,4436
2025-08-09 14:51:45,4364,615,3749,4436
2025-08-09 14:52:00,4399,600,3799,4436
2025-08-09 14:52:15,4337,583,3753,4416
2025-08-09 14:52:30,4341,594,3748,4416
2025-08-09 14:52:45,4343,595,3748,4456
2025-08-09 14:53:01,4340,610,3730,4456
2025-08-09 14:53:16,4323,595,3729,4454
2025-08-09 14:53:31,4356,647,3709,4454
2025-08-09 14:53:46,4373,596,3778,4452
2025-08-09 14:54:01,4385,625,3760,4452
2025-08-09 14:54:16,4369,626,3743,4428
2025-08-09 14:54:31,4368,612,3756,4428
2025-08-09 14:54:46,4352,621,3731,4423
2025-08-09 14:55:01,4372,606,3766,4423
2025-08-09 14:55:16,4346,609,3737,4411
2025-08-09 14:55:32,4309,609,3700,4411
2025-08-09 14:55:47,4321,609,3711,4397
2025-08-09 14:56:02,4316,613,3703,4397
2025-08-09 14:56:17,4303,606,3696,4364
2025-08-09 14:56:32,4315,569,3746,4364
2025-08-09 14:56:47,4311,592,3719,4354
2025-08-09 14:57:02,4319,623,3696,4354
2025-08-09 14:57:17,4319,595,3724,4354
2025-08-09 14:57:32,4297,589,3708,4354
2025-08-09 14:57:47,4306,598,3708,4343
2025-08-09 14:58:02,4302,597,3705,4343
2025-08-09 14:58:18,4304,636,3668,4358
2025-08-09 14:58:33,4304,674,3631,4358
2025-08-09 14:58:48,4284,624,3660,4358
2025-08-09 14:59:03,4283,576,3708,4358
2025-08-09 14:59:18,4279,590,3689,4355
2025-08-09 14:59:33,4275,590,3686,4355
2025-08-09 14:59:48,4281,601,3679,4340
2025-08-09 15:00:03,4261,608,3654,4340
2025-08-09 15:00:18,4257,628,3629,4333
2025-08-09 15:00:33,4223,622,3601,4333
2025-08-09 15:00:48,4210,636,3574,4323
2025-08-09 15:01:03,4212,620,3591,4323
2025-08-09 15:01:19,4211,567,3644,4308
2025-08-09 15:01:34,4197,579,3618,4308
2025-08-09 15:01:49,4208,604,3604,4276
2025-08-09 15:02:04,4221,572,3648,4276
2025-08-09 15:02:19,4224,577,3647,4263
2025-08-09 15:02:34,4214,586,3628,4263
2025-08-09 15:02:49,4216,649,3567,4263
2025-08-09 15:03:04,4212,601,3611,4263
2025-08-09 15:03:19,4237,620,3617,4247
2025-08-09 15:03:34,4248,605,3643,4247
2025-08-09 15:03:59,4238,617,3621,4255
2025-08-09 15:04:14,4251,614,3638,4258
2025-08-09 15:04:30,4250,615,3635,4258
2025-08-09 15:04:45,4249,586,3663,4263
2025-08-09 15:05:00,4248,621,3627,4263
2025-08-09 15:05:15,4243,622,3621,4265
2025-08-09 15:05:30,4205,632,3573,4265
2025-08-09 15:05:45,4224,611,3613,4261
2025-08-09 15:06:01,4209,631,3578,4261
2025-08-09 15:06:16,4219,599,3621,4252
2025-08-09 15:06:35,4201,605,3596,4252
2025-08-09 15:06:51,4204,624,3580,4241
2025-08-09 15:07:06,4193,598,3595,4241
2025-08-09 15:07:21,4204,588,3617,4207
2025-08-09 15:07:36,4191,543,3648,4207
2025-08-09 15:07:51,4175,649,3526,4199
2025-08-09 15:08:06,4182,626,3557,4199
2025-08-09 15:08:21,4164,614,3549,4199
2025-08-09 15:08:36,4169,585,3584,4199
2025-08-09 15:08:52,4168,532,3636,4188
2025-08-09 15:09:07,4179,575,3604,4188
2025-08-09 15:09:22,4154,588,3566,4195
2025-08-09 15:09:37,4160,552,3608,4192
2025-08-09 15:09:52,4166,556,3610,4192
2025-08-09 15:10:07,4167,579,3588,4197
2025-08-09 15:10:22,4173,631,3542,4197
2025-08-09 15:10:37,4160,607,3553,4197
2025-08-09 15:10:53,4167,584,3582,4214
2025-08-09 15:11:08,4168,525,3643,4214
2025-08-09 15:11:23,4151,535,3616,4209
2025-08-09 15:11:38,4137,552,3585,4209
2025-08-09 15:11:53,4140,580,3560,4198
2025-08-09 15:12:08,4145,570,3575,4198
2025-08-09 15:12:23,4146,514,3632,4186
2025-08-09 15:12:38,4132,514,3617,4186
2025-08-09 15:12:53,4169,590,3579,4174
2025-08-09 15:13:08,4161,571,3590,4174
2025-08-09 15:13:23,4172,535,3637,4165
2025-08-09 15:13:38,4180,536,3643,4165
2025-08-09 15:13:54,4146,553,3594,4165
2025-08-09 15:14:09,4143,529,3614,4156
2025-08-09 15:14:24,4163,539,3623,4156
2025-08-09 15:14:39,4170,569,3602,4154
2025-08-09 15:14:54,4183,549,3633,4154
2025-08-09 15:15:09,4174,577,3597,4165
2025-08-09 15:15:24,4170,547,3623,4165
2025-08-09 15:15:39,4182,571,3611,4165
2025-08-09 15:15:54,4167,573,3593,4162
2025-08-09 15:16:09,4159,575,3584,4152
2025-08-09 15:16:25,4160,602,3558,4152
2025-08-09 15:16:40,4158,518,3641,4152
2025-08-09 15:16:55,4171,522,3649,4148
2025-08-09 15:17:10,4148,533,3615,4148
2025-08-09 15:17:25,4161,559,3603,4142
2025-08-09 15:17:40,4159,558,3600,4142
2025-08-09 15:17:55,4164,535,3628,4136
2025-08-09 15:18:10,4167,600,3567,4136
2025-08-09 15:18:25,4144,581,3562,4129
2025-08-09 15:18:40,4148,586,3562,4129
2025-08-09 15:18:56,4141,584,3557,4127
2025-08-09 15:19:11,4146,620,3526,4127
2025-08-09 15:19:26,4146,654,3492,4127
2025-08-09 15:19:41,4195,639,3556,4119
2025-08-09 15:19:56,4194,652,3542,4119
2025-08-09 15:20:11,4161,675,3485,4136
2025-08-09 15:20:26,4143,675,3468,4136
2025-08-09 15:20:41,4180,634,3546,4172
2025-08-09 15:20:56,4180,633,3547,4172
2025-08-09 15:21:11,4192,677,3515,4179
2025-08-09 15:21:26,4179,657,3522,4179
2025-08-09 15:21:56,4158,627,3531,4170
2025-08-09 15:22:11,4177,682,3495,4166
2025-08-09 15:22:27,4188,701,3488,4166
2025-08-09 15:22:42,4180,650,3530,4158
2025-08-09 15:22:57,4191,672,3518,4158
2025-08-09 15:23:12,4173,623,3551,4158
2025-08-09 15:23:27,4189,603,3586,4148
2025-08-09 15:23:42,4153,659,3494,4148
2025-08-09 15:23:57,4167,614,3553,4133
2025-08-09 15:24:12,4209,694,3515,4125
2025-08-09 15:24:27,4193,661,3533,4125
2025-08-09 15:24:42,4202,685,3517,4125
2025-08-09 15:24:57,4198,697,3500,4125
2025-08-09 15:25:12,4193,620,3573,4117
2025-08-09 15:25:28,4191,624,3567,4117
2025-08-09 15:25:43,4182,640,3542,4138
2025-08-09 15:25:58,4199,675,3524,4138
2025-08-09 15:26:13,4187,687,3500,4165
2025-08-09 15:26:28,4173,683,3490,4165
2025-08-09 15:26:43,4161,696,3465,4186
2025-08-09 15:26:58,4176,705,3471,4186
2025-08-09 15:27:23,4158,685,3472,4187
2025-08-09 15:27:38,4143,695,3448,4187
2025-08-09 15:27:53,4125,670,3454,4183
2025-08-09 15:28:08,4120,667,3453,4183
2025-08-09 15:28:23,4119,632,3486,4174
2025-08-09 15:28:38,4112,652,3459,4174
2025-08-09 15:28:53,4101,713,3388,4164
2025-08-09 15:29:09,4098,726,3372,4164
2025-08-09 15:29:24,4058,703,3355,4153
2025-08-09 15:29:39,4098,665,3433,4153
2025-08-09 15:29:54,4109,801,3309,4143
2025-08-09 15:30:09,4108,795,3313,4143
2025-08-09 15:30:24,4105,746,3359,4143
2025-08-09 15:30:39,4121,741,3380,4143
2025-08-09 15:30:54,4098,701,3397,4130
2025-08-09 15:31:09,4086,681,3405,4130
2025-08-09 15:31:24,4110,785,3324,4144
2025-08-09 15:31:39,4114,734,3380,4144
2025-08-09 15:31:55,4083,721,3362,4139
2025-08-09 15:32:10,4090,712,3378,4139
2025-08-09 15:32:25,4062,703,3359,4136
2025-08-09 15:32:40,4107,704,3403,4136
2025-08-09 15:32:55,4101,714,3387,4134
2025-08-09 15:33:10,4085,707,3378,4134
2025-08-09 15:33:25,4082,753,3329,4128
2025-08-09 15:33:40,4073,747,3325,4128
2025-08-09 15:33:55,4086,742,3344,4118
2025-08-09 15:34:10,4089,722,3367,4118
2025-08-09 15:34:26,4061,715,3345,4105
2025-08-09 15:34:41,4063,730,3333,4105
2025-08-09 15:34:56,4060,708,3351,4094
2025-08-09 15:35:11,4071,711,3360,4094
2025-08-09 15:35:26,4067,711,3356,4089
2025-08-09 15:35:41,4054,690,3364,4089
2025-08-09 15:35:56,4043,676,3368,4089
2025-08-09 15:36:11,4042,674,3368,4089
2025-08-09 15:36:26,4044,727,3316,4076
2025-08-09 15:36:41,4041,692,3349,4078
2025-08-09 15:36:56,4029,694,3335,4078
2025-08-09 15:37:11,4041,705,3336,4078
2025-08-09 15:37:27,4029,723,3306,4059
2025-08-09 15:37:42,4033,709,3324,4069
2025-08-09 15:37:57,4035,727,3308,4069
2025-08-09 15:38:12,4032,717,3315,4069
2025-08-09 15:38:27,4017,753,3264,4068
2025-08-09 15:38:42,4025,761,3264,4064
2025-08-09 15:38:57,4026,744,3282,4064
2025-08-09 15:39:12,4035,777,3258,4064
2025-08-09 15:39:27,4034,720,3314,4055
2025-08-09 15:39:42,4014,713,3300,4055
2025-08-09 15:39:57,4035,765,3270,4050
2025-08-09 15:40:13,4020,775,3245,4050
2025-08-09 15:40:28,4032,735,3296,4034
2025-08-09 15:40:43,4016,692,3325,4034
2025-08-09 15:40:58,4038,696,3342,4024
2025-08-09 15:41:13,4039,705,3334,4024
2025-08-09 15:41:28,4048,791,3258,4024
2025-08-09 15:41:43,4016,748,3268,4024
2025-08-09 15:41:58,4044,702,3341,4013
2025-08-09 15:42:13,4020,726,3294,4013
2025-08-09 15:42:29,4031,783,3248,4012
2025-08-09 15:42:44,4016,722,3294,4012
2025-08-09 15:42:59,4034,726,3308,4046
2025-08-09 15:43:14,4021,771,3250,4046
2025-08-09 15:43:29,4022,743,3278,4046
2025-08-09 15:43:44,4001,738,3263,4051
2025-08-09 15:43:59,4027,741,3286,4051
2025-08-09 15:44:14,3993,703,3290,4051
2025-08-09 15:44:29,3984,720,3264,4046
2025-08-09 15:44:44,3994,748,3246,4034
2025-08-09 15:44:59,3985,755,3230,4034
2025-08-09 15:45:15,3989,720,3269,4034
2025-08-09 15:45:30,3981,781,3200,4019
2025-08-09 15:45:45,3967,776,3191,4019
2025-08-09 15:46:00,3980,770,3209,4004
2025-08-09 15:46:15,3963,611,3352,4004
2025-08-09 15:46:30,3957,643,3314,3994
2025-08-09 15:46:45,3956,664,3292,3994
2025-08-09 15:47:00,3957,677,3281,3994
2025-08-09 15:47:15,3956,642,3313,3994
2025-08-09 15:47:31,3942,645,3297,3981
2025-08-09 15:47:46,3948,630,3318,3981
2025-08-09 15:48:01,3952,658,3294,3978
2025-08-09 15:48:16,3949,630,3319,3978
2025-08-09 15:48:31,3952,674,3278,3983
2025-08-09 15:48:46,3966,639,3327,3992
2025-08-09 15:49:01,3934,617,3317,3992
2025-08-09 15:49:16,3943,627,3316,3992
2025-08-09 15:49:33,3952,662,3290,3993
2025-08-09 15:49:48,3940,681,3258,3987
2025-08-09 15:50:03,3922,723,3199,3987
2025-08-09 15:50:18,3941,732,3209,3976
2025-08-09 15:50:34,3941,800,3141,3976
2025-08-09 15:50:49,3946,648,3299,3963
2025-08-09 15:51:04,3935,676,3259,3963
2025-08-09 15:51:19,3927,719,3208,3963
2025-08-09 15:51:34,3925,695,3230,3947
2025-08-09 15:51:49,3903,685,3219,3937
2025-08-09 15:52:04,3919,628,3291,3937
2025-08-09 15:52:19,3920,637,3283,3937
2025-08-09 15:52:34,3907,623,3284,3937
2025-08-09 15:52:49,3911,610,3301,3926
2025-08-09 15:53:04,3901,590,3311,3926
2025-08-09 15:53:19,3884,626,3258,3923
2025-08-09 15:53:35,3876,648,3228,3923
2025-08-09 15:53:50,3872,632,3240,3921
2025-08-09 15:54:05,3873,592,3282,3921
2025-08-09 15:54:20,3862,619,3244,3927
2025-08-09 15:54:35,3865,615,3250,3927
2025-08-09 15:54:50,3872,605,3267,3932
2025-08-09 15:55:05,3862,599,3263,3932
2025-08-09 15:55:20,3852,637,3216,3928
2025-08-09 15:55:35,3848,621,3228,3928
2025-08-09 15:55:50,3845,586,3259,3916
2025-08-09 15:56:05,3851,627,3225,3916
2025-08-09 15:56:20,3846,639,3207,3903
2025-08-09 15:56:36,3852,636,3216,3903
2025-08-09 15:56:51,3829,582,3247,3892
2025-08-09 15:57:06,3835,680,3155,3892
2025-08-09 15:57:21,3836,628,3209,3881
2025-08-09 15:57:36,3847,604,3243,3881
2025-08-09 15:57:51,3850,596,3255,3881
2025-08-09 15:58:06,3845,595,3250,3881
2025-08-09 15:58:21,3833,602,3231,3865
2025-08-09 15:58:36,3839,569,3270,3865
2025-08-09 15:58:52,3835,514,3320,3862
2025-08-09 15:59:07,3840,629,3211,3862
2025-08-09 15:59:22,3843,597,3247,3862
